name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;49;0;72;3085;862;3085;862;0
header;15;173;15;204;1655;204;1655;173
A;814;238;814;270;839;270;839;238
D;322;517;322;534;335;534;335;517
B;822;866;822;897;845;897;845;866
B;793;1189;793;1201;804;1201;804;1189
C;828;1487;828;1517;848;1517;848;1487
B;107;1500;107;1516;121;1516;121;1500
B;254;1992;254;2009;269;2009;269;1992
C;658;2035;658;2053;671;2053;671;2035
A;265;2126;265;2133;270;2133;270;2126
B;288;2128;288;2140;301;2140;301;2128
D;825;2164;825;2194;849;2194;849;2164
A;560;2205;560;2231;574;2231;574;2205
A;302;2226;302;2240;310;2240;310;2226
B;602;2307;602;2319;614;2319;614;2307
D;262;2439;262;2456;277;2456;277;2439
C;240;2527;240;2546;253;2546;253;2527
D;515;2528;515;2546;530;2546;530;2528
A;636;2575;636;2587;648;2587;648;2575
B;538;2716;538;2736;552;2736;552;2716
B;306;2720;306;2739;319;2739;319;2720
C;242;2722;242;2748;269;2748;269;2722
