name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;276;0;460;3079;1067;3079;1067;0
header;218;177;218;207;1870;207;1870;177
A;1024;249;1024;280;1049;280;1049;249
A;739;378;739;401;761;401;761;378
A;385;475;385;487;397;487;397;475
A;541;475;541;487;552;487;552;475
B;858;477;858;489;870;489;870;477
A;804;790;804;802;816;802;816;790
B;1027;934;1027;965;1050;965;1050;934
C;1030;1584;1030;1615;1052;1615;1052;1584
A;402;2039;402;2052;414;2052;414;2039
A;562;2128;562;2141;574;2141;574;2128
D;1029;2255;1029;2286;1053;2286;1053;2255
B;759;2351;759;2363;771;2363;771;2351
A;899;2859;899;2861;901;2861;901;2859
