name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;288;0;213;3085;1068;3085;1045;0
header;222;160;222;190;1863;190;1863;160
A;1029;228;1029;259;1055;259;1055;228
B;429;536;429;563;465;563;465;536
B;629;589;629;608;644;608;644;589
B;907;594;907;609;921;609;921;594
D;998;816;998;835;1012;835;1012;816
A;430;817;430;829;441;829;441;817
B;656;859;656;878;671;878;671;859
B;348;861;348;873;360;873;360;861
B;1032;900;1032;931;1056;931;1056;900
A;919;999;919;1011;930;1011;930;999
A;625;1124;625;1139;640;1139;640;1124
B;511;1311;511;1324;523;1324;523;1311
C;1025;1553;1025;1585;1047;1585;1047;1553
B;307;1575;307;1594;322;1594;322;1575
D;1028;2178;1028;2208;1051;2208;1051;2178
B;589;2801;589;2819;611;2819;611;2801
A;332;2889;332;2892;335;2892;335;2889
