name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;253;0;439;3083;1007;3083;878;0
header;216;172;216;203;1846;203;1846;172
A;392;254;392;261;398;261;398;254
A;677;292;677;304;689;304;689;292
B;401;331;401;351;418;351;418;331
B;524;557;524;577;538;577;538;557
B;485;694;485;713;499;713;499;694
A;801;1226;801;1252;823;1252;823;1226
A;415;1679;415;1691;426;1691;426;1679
B;547;1811;547;1827;561;1827;561;1811
A;415;2261;415;2274;427;2274;427;2261
B;639;2349;639;2360;650;2360;650;2349
A;828;2897;828;2897;830;2897;830;2897
