name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;696;0;858;3093;1080;3093;1103;0
header;250;187;250;232;1863;232;1863;187
A;793;165;793;167;795;167;795;165
A;1059;261;1059;291;1085;291;1085;261
B;904;712;904;731;919;731;919;712
B;1057;941;1057;971;1080;971;1080;941
D;870;1381;870;1398;883;1398;883;1381
C;1046;1560;1046;1591;1069;1591;1069;1560
B;788;1650;788;1662;799;1662;799;1650
D;1042;2205;1042;2236;1068;2236;1068;2205
A;838;2274;838;2285;850;2285;850;2274
B;929;2319;929;2332;941;2332;941;2319
